Start Time, End Time, State, State Name
2019-05-31 00:00:00,2019-05-31 00:00:00,4,4)
2019-06-03 00:00:00,2019-06-04 00:00:00,0,0)
2019-06-05 00:00:00,2019-06-05 00:00:00,4,4)
2019-06-06 00:00:00,2019-06-06 00:00:00,0,0)
2019-06-07 00:00:00,2019-07-01 00:00:00,2,2)
2019-07-02 00:00:00,2019-07-30 00:00:00,3,3)
2019-07-31 00:00:00,2019-08-02 00:00:00,2,2)
2019-08-05 00:00:00,2019-08-05 00:00:00,4,4)
2019-08-06 00:00:00,2019-08-06 00:00:00,0,0)
2019-08-07 00:00:00,2019-08-07 00:00:00,4,4)
2019-08-08 00:00:00,2019-08-08 00:00:00,0,0)
2019-08-09 00:00:00,2019-08-09 00:00:00,4,4)
2019-08-12 00:00:00,2019-08-13 00:00:00,0,0)
2019-08-14 00:00:00,2019-08-14 00:00:00,4,4)
2019-08-15 00:00:00,2019-08-15 00:00:00,0,0)
2019-08-16 00:00:00,2019-08-16 00:00:00,4,4)
2019-08-19 00:00:00,2019-08-19 00:00:00,0,0)
2019-08-20 00:00:00,2019-08-20 00:00:00,4,4)
2019-08-21 00:00:00,2019-08-22 00:00:00,0,0)
2019-08-23 00:00:00,2019-08-23 00:00:00,4,4)
2019-08-26 00:00:00,2019-08-26 00:00:00,0,0)
2019-08-27 00:00:00,2019-08-27 00:00:00,4,4)
2019-08-28 00:00:00,2019-08-28 00:00:00,0,0)
2019-08-29 00:00:00,2019-08-29 00:00:00,4,4)
2019-08-30 00:00:00,2019-08-30 00:00:00,0,0)
2019-09-03 00:00:00,2019-09-03 00:00:00,4,4)
2019-09-04 00:00:00,2019-09-04 00:00:00,0,0)
2019-09-05 00:00:00,2019-09-05 00:00:00,4,4)
2019-09-06 00:00:00,2019-09-09 00:00:00,0,0)
2019-09-10 00:00:00,2019-10-29 00:00:00,2,2)
2019-10-30 00:00:00,2020-01-23 00:00:00,3,3)
2020-01-24 00:00:00,2020-02-21 00:00:00,2,2)
2020-02-24 00:00:00,2020-02-24 00:00:00,4,4)
2020-02-25 00:00:00,2020-02-26 00:00:00,0,0)
2020-02-27 00:00:00,2020-02-27 00:00:00,4,4)
2020-02-28 00:00:00,2020-02-28 00:00:00,0,0)
2020-03-02 00:00:00,2020-05-20 00:00:00,1,1)
2020-05-21 00:00:00,2020-05-21 00:00:00,4,4)
2020-05-22 00:00:00,2020-05-22 00:00:00,0,0)
2020-05-26 00:00:00,2020-05-26 00:00:00,4,4)
2020-05-27 00:00:00,2020-05-27 00:00:00,0,0)
2020-05-28 00:00:00,2020-05-28 00:00:00,4,4)
2020-05-29 00:00:00,2020-05-29 00:00:00,0,0)
2020-06-01 00:00:00,2020-06-01 00:00:00,4,4)
2020-06-02 00:00:00,2020-06-03 00:00:00,0,0)
2020-06-04 00:00:00,2020-06-04 00:00:00,4,4)
2020-06-05 00:00:00,2020-06-05 00:00:00,0,0)
2020-06-08 00:00:00,2020-06-08 00:00:00,4,4)
2020-06-09 00:00:00,2020-06-10 00:00:00,0,0)
2020-06-11 00:00:00,2020-07-08 00:00:00,1,1)
2020-07-09 00:00:00,2020-07-09 00:00:00,4,4)
2020-07-10 00:00:00,2020-07-10 00:00:00,0,0)
2020-07-13 00:00:00,2020-07-13 00:00:00,4,4)
2020-07-14 00:00:00,2020-07-14 00:00:00,0,0)
2020-07-15 00:00:00,2020-07-15 00:00:00,4,4)
2020-07-16 00:00:00,2020-07-16 00:00:00,0,0)
2020-07-17 00:00:00,2020-07-17 00:00:00,4,4)
2020-07-20 00:00:00,2020-07-20 00:00:00,0,0)
2020-07-21 00:00:00,2020-07-21 00:00:00,4,4)
2020-07-22 00:00:00,2020-07-22 00:00:00,0,0)
2020-07-23 00:00:00,2020-07-23 00:00:00,4,4)
2020-07-24 00:00:00,2020-07-27 00:00:00,0,0)
2020-07-28 00:00:00,2020-07-28 00:00:00,4,4)
2020-07-29 00:00:00,2020-07-29 00:00:00,0,0)
2020-07-30 00:00:00,2020-07-30 00:00:00,4,4)
2020-07-31 00:00:00,2020-07-31 00:00:00,0,0)
2020-08-03 00:00:00,2020-09-02 00:00:00,2,2)
2020-09-03 00:00:00,2020-09-03 00:00:00,4,4)
2020-09-04 00:00:00,2020-09-04 00:00:00,0,0)
2020-09-08 00:00:00,2020-09-08 00:00:00,4,4)
2020-09-09 00:00:00,2020-09-09 00:00:00,0,0)
2020-09-10 00:00:00,2020-09-10 00:00:00,4,4)
2020-09-11 00:00:00,2020-09-14 00:00:00,0,0)
2020-09-15 00:00:00,2020-09-15 00:00:00,4,4)
2020-09-16 00:00:00,2020-09-16 00:00:00,0,0)
2020-09-17 00:00:00,2020-09-17 00:00:00,4,4)
2020-09-18 00:00:00,2020-09-18 00:00:00,0,0)
2020-09-21 00:00:00,2020-09-21 00:00:00,4,4)
2020-09-22 00:00:00,2020-09-22 00:00:00,0,0)
2020-09-23 00:00:00,2020-09-23 00:00:00,4,4)
2020-09-24 00:00:00,2020-09-24 00:00:00,0,0)
2020-09-25 00:00:00,2020-09-25 00:00:00,4,4)
2020-09-28 00:00:00,2020-09-28 00:00:00,0,0)
2020-09-29 00:00:00,2020-09-29 00:00:00,4,4)
2020-09-30 00:00:00,2020-09-30 00:00:00,0,0)
2020-10-01 00:00:00,2020-10-01 00:00:00,4,4)
2020-10-02 00:00:00,2020-10-05 00:00:00,0,0)
2020-10-06 00:00:00,2020-10-06 00:00:00,4,4)
2020-10-07 00:00:00,2020-10-07 00:00:00,0,0)
2020-10-08 00:00:00,2020-10-08 00:00:00,4,4)
2020-10-09 00:00:00,2020-10-12 00:00:00,0,0)
2020-10-13 00:00:00,2020-10-13 00:00:00,4,4)
2020-10-14 00:00:00,2020-10-14 00:00:00,0,0)
2020-10-15 00:00:00,2020-10-15 00:00:00,4,4)
2020-10-16 00:00:00,2020-10-16 00:00:00,0,0)
2020-10-19 00:00:00,2020-10-19 00:00:00,4,4)
2020-10-20 00:00:00,2020-10-20 00:00:00,0,0)
2020-10-21 00:00:00,2020-10-21 00:00:00,4,4)
2020-10-22 00:00:00,2020-10-23 00:00:00,0,0)
2020-10-26 00:00:00,2020-10-26 00:00:00,4,4)
2020-10-27 00:00:00,2020-10-27 00:00:00,0,0)
2020-10-28 00:00:00,2020-10-28 00:00:00,4,4)
2020-10-29 00:00:00,2020-10-29 00:00:00,0,0)
2020-10-30 00:00:00,2020-10-30 00:00:00,4,4)
2020-11-02 00:00:00,2020-11-02 00:00:00,0,0)
2020-11-03 00:00:00,2020-11-03 00:00:00,4,4)
2020-11-04 00:00:00,2020-11-05 00:00:00,0,0)
2020-11-06 00:00:00,2020-11-06 00:00:00,4,4)
2020-11-09 00:00:00,2020-11-09 00:00:00,0,0)
2020-11-10 00:00:00,2020-11-10 00:00:00,4,4)
2020-11-11 00:00:00,2020-11-11 00:00:00,0,0)
2020-11-12 00:00:00,2020-11-12 00:00:00,4,4)
2020-11-13 00:00:00,2020-11-13 00:00:00,0,0)
2020-11-16 00:00:00,2020-11-16 00:00:00,4,4)
2020-11-17 00:00:00,2020-11-17 00:00:00,0,0)
2020-11-18 00:00:00,2020-11-18 00:00:00,4,4)
2020-11-19 00:00:00,2020-11-19 00:00:00,0,0)
2020-11-20 00:00:00,2020-11-20 00:00:00,4,4)
2020-11-23 00:00:00,2020-11-24 00:00:00,0,0)
2020-11-25 00:00:00,2020-11-25 00:00:00,4,4)
2020-11-27 00:00:00,2020-11-27 00:00:00,0,0)
2020-11-30 00:00:00,2020-11-30 00:00:00,4,4)
2020-12-01 00:00:00,2020-12-01 00:00:00,0,0)
2020-12-02 00:00:00,2021-01-26 00:00:00,2,2)
2021-01-27 00:00:00,2021-01-27 00:00:00,4,4)
2021-01-28 00:00:00,2021-01-28 00:00:00,0,0)
2021-01-29 00:00:00,2021-01-29 00:00:00,4,4)
2021-02-01 00:00:00,2021-02-01 00:00:00,0,0)
2021-02-02 00:00:00,2021-02-02 00:00:00,4,4)
2021-02-03 00:00:00,2021-02-04 00:00:00,0,0)
2021-02-05 00:00:00,2021-02-05 00:00:00,4,4)
2021-02-08 00:00:00,2021-02-08 00:00:00,0,0)
2021-02-09 00:00:00,2021-02-19 00:00:00,2,2)
2021-02-22 00:00:00,2021-02-22 00:00:00,4,4)
2021-02-23 00:00:00,2021-02-24 00:00:00,0,0)
2021-02-25 00:00:00,2021-02-25 00:00:00,4,4)
2021-02-26 00:00:00,2021-03-01 00:00:00,0,0)
2021-03-02 00:00:00,2021-03-02 00:00:00,4,4)
2021-03-03 00:00:00,2021-03-03 00:00:00,0,0)
2021-03-04 00:00:00,2021-03-04 00:00:00,4,4)
2021-03-05 00:00:00,2021-03-05 00:00:00,0,0)
2021-03-08 00:00:00,2021-03-08 00:00:00,4,4)
2021-03-09 00:00:00,2021-03-09 00:00:00,0,0)
2021-03-10 00:00:00,2021-03-10 00:00:00,4,4)
2021-03-11 00:00:00,2021-03-11 00:00:00,0,0)
2021-03-12 00:00:00,2021-03-12 00:00:00,4,4)
2021-03-15 00:00:00,2021-03-15 00:00:00,0,0)
2021-03-16 00:00:00,2021-03-16 00:00:00,4,4)
2021-03-17 00:00:00,2021-03-17 00:00:00,0,0)
2021-03-18 00:00:00,2021-03-18 00:00:00,4,4)
2021-03-19 00:00:00,2021-03-22 00:00:00,0,0)
2021-03-23 00:00:00,2021-03-23 00:00:00,4,4)
2021-03-24 00:00:00,2021-03-24 00:00:00,0,0)
2021-03-25 00:00:00,2021-03-25 00:00:00,4,4)
2021-03-26 00:00:00,2021-03-26 00:00:00,0,0)
2021-03-29 00:00:00,2021-03-29 00:00:00,4,4)
2021-03-30 00:00:00,2021-03-30 00:00:00,0,0)
2021-03-31 00:00:00,2021-05-11 00:00:00,2,2)
2021-05-12 00:00:00,2021-05-12 00:00:00,4,4)
2021-05-13 00:00:00,2021-05-13 00:00:00,0,0)
2021-05-14 00:00:00,2021-05-14 00:00:00,4,4)
2021-05-17 00:00:00,2021-05-18 00:00:00,0,0)
2021-05-19 00:00:00,2021-06-09 00:00:00,2,2)
2021-06-10 00:00:00,2021-06-17 00:00:00,3,3)
2021-06-18 00:00:00,2021-06-23 00:00:00,2,2)
2021-06-24 00:00:00,2021-07-07 00:00:00,3,3)
2021-07-08 00:00:00,2021-08-31 00:00:00,2,2)
2021-09-01 00:00:00,2021-09-08 00:00:00,3,3)
2021-09-09 00:00:00,2021-09-27 00:00:00,2,2)
2021-09-28 00:00:00,2021-09-28 00:00:00,4,4)
2021-09-29 00:00:00,2021-09-29 00:00:00,0,0)
2021-09-30 00:00:00,2021-09-30 00:00:00,4,4)
2021-10-01 00:00:00,2021-10-01 00:00:00,0,0)
2021-10-04 00:00:00,2021-10-04 00:00:00,4,4)
2021-10-05 00:00:00,2021-10-05 00:00:00,0,0)
2021-10-06 00:00:00,2021-11-24 00:00:00,2,2)
2021-11-26 00:00:00,2021-11-26 00:00:00,4,4)
2021-11-29 00:00:00,2021-11-29 00:00:00,0,0)
2021-11-30 00:00:00,2021-11-30 00:00:00,4,4)
2021-12-01 00:00:00,2021-12-02 00:00:00,0,0)
2021-12-03 00:00:00,2021-12-03 00:00:00,4,4)
2021-12-06 00:00:00,2021-12-06 00:00:00,0,0)
2021-12-07 00:00:00,2021-12-07 00:00:00,4,4)
2021-12-08 00:00:00,2021-12-08 00:00:00,0,0)
2021-12-09 00:00:00,2021-12-09 00:00:00,4,4)
2021-12-10 00:00:00,2021-12-10 00:00:00,0,0)
2021-12-13 00:00:00,2021-12-13 00:00:00,4,4)
2021-12-14 00:00:00,2021-12-15 00:00:00,0,0)
2021-12-16 00:00:00,2021-12-16 00:00:00,4,4)
2021-12-17 00:00:00,2021-12-17 00:00:00,0,0)
2021-12-20 00:00:00,2021-12-20 00:00:00,4,4)
2021-12-21 00:00:00,2021-12-21 00:00:00,0,0)
2021-12-22 00:00:00,2021-12-22 00:00:00,4,4)
2021-12-23 00:00:00,2021-12-27 00:00:00,0,0)
2021-12-28 00:00:00,2021-12-28 00:00:00,4,4)
2021-12-29 00:00:00,2021-12-29 00:00:00,0,0)
2021-12-30 00:00:00,2022-01-04 00:00:00,2,2)
2022-01-05 00:00:00,2022-01-05 00:00:00,4,4)
2022-01-06 00:00:00,2022-01-06 00:00:00,0,0)
2022-01-07 00:00:00,2022-01-07 00:00:00,4,4)
2022-01-10 00:00:00,2022-01-10 00:00:00,0,0)
2022-01-11 00:00:00,2022-01-11 00:00:00,4,4)
