Start Time, End Time, State, State Name
2023-05-03 00:00:00,2023-05-04 00:00:00,2,2)
2023-05-05 00:00:00,2023-05-11 00:00:00,6,6)
2023-05-12 00:00:00,2023-05-16 00:00:00,4,4)
2023-05-17 00:00:00,2023-05-23 00:00:00,6,6)
2023-05-24 00:00:00,2023-06-01 00:00:00,4,4)
2023-06-02 00:00:00,2023-06-02 00:00:00,0,0)
2023-06-05 00:00:00,2023-06-09 00:00:00,5,5)
2023-06-12 00:00:00,2023-06-13 00:00:00,0,0)
2023-06-14 00:00:00,2023-06-20 00:00:00,4,4)
2023-06-21 00:00:00,2023-06-21 00:00:00,6,6)
2023-06-22 00:00:00,2023-07-10 00:00:00,1,1)
2023-07-11 00:00:00,2023-07-12 00:00:00,2,2)
2023-07-13 00:00:00,2023-07-13 00:00:00,1,1)
2023-07-14 00:00:00,2023-07-14 00:00:00,2,2)
2023-07-17 00:00:00,2023-08-01 00:00:00,1,1)
2023-08-02 00:00:00,2023-08-10 00:00:00,2,2)
2023-08-11 00:00:00,2023-08-14 00:00:00,1,1)
2023-08-15 00:00:00,2023-08-28 00:00:00,3,3)
2023-08-29 00:00:00,2023-09-01 00:00:00,0,0)
2023-09-05 00:00:00,2023-09-06 00:00:00,5,5)
2023-09-07 00:00:00,2023-09-11 00:00:00,4,4)
2023-09-12 00:00:00,2023-09-12 00:00:00,0,0)
2023-09-13 00:00:00,2023-09-19 00:00:00,4,4)
2023-09-20 00:00:00,2023-09-22 00:00:00,6,6)
2023-09-25 00:00:00,2023-09-25 00:00:00,1,1)
2023-09-26 00:00:00,2023-09-26 00:00:00,2,2)
2023-09-27 00:00:00,2023-10-03 00:00:00,1,1)
2023-10-04 00:00:00,2023-10-12 00:00:00,0,0)
2023-10-13 00:00:00,2023-10-13 00:00:00,5,5)
2023-10-16 00:00:00,2023-10-16 00:00:00,0,0)
2023-10-17 00:00:00,2023-10-17 00:00:00,5,5)
2023-10-18 00:00:00,2023-10-18 00:00:00,0,0)
